id,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Age,Age_Range,Complain,Days_Customer,Education,Income,Income_Level,Income_Per,Kidhome,Marital_Status,NumAcceptedCmp,NumCatalogPurchases,NumDealsPurchases,NumPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Perferred_Purchase,Recency,Response,Teenhome,target
586,0,0,0,0,0,49,4,0,2895,2,24639.0,0.15172078301939076,12319.5,1,1,0,0,3,9,4,2,6,2,3,0,1,44
587,0,0,0,0,0,51,5,0,2777,2,64722.0,0.4103263109178168,32361.0,1,1,0,2,4,25,7,7,6,2,47,0,0,805
588,0,0,0,0,0,59,5,0,3433,4,33629.0,0.21320205664001826,16814.5,1,3,0,1,5,13,4,3,7,2,49,0,1,152
589,0,0,0,0,0,33,3,0,3103,2,28691.0,0.28136706874570955,14345.5,1,1,0,0,1,5,3,1,7,2,56,0,0,34
590,0,0,0,0,0,35,3,0,3278,4,42000.0,0.41188584877905265,42000.0,0,2,1,2,2,20,7,5,5,2,23,1,0,653
591,0,0,0,1,0,62,6,0,2875,3,98777.0,1.0,98777.0,0,2,1,6,0,19,7,4,1,2,23,0,0,2008
592,0,0,0,0,0,52,5,0,2890,2,30015.0,0.1902899203083692,15007.5,1,2,0,0,2,7,4,1,5,2,28,0,0,57
593,0,0,0,0,0,69,6,0,2932,4,55707.0,0.5639673203276067,55707.0,0,1,0,2,2,16,7,3,3,2,91,0,1,428
594,0,0,0,0,1,66,6,0,3390,3,58656.0,0.5938224485457141,58656.0,0,3,1,7,4,32,7,7,6,2,25,0,1,1220
595,0,0,0,0,0,53,5,0,3435,2,43638.0,0.27665738938586093,43638.0,0,4,0,1,2,11,4,4,7,0,37,0,1,201
596,0,0,0,0,0,58,5,0,2961,4,61798.0,0.39178865551279696,61798.0,0,2,0,2,1,16,7,4,4,2,13,0,0,463
597,0,0,1,0,0,54,5,0,3286,4,42564.0,0.2698484147261512,42564.0,0,0,2,7,6,24,4,6,7,1,28,1,1,813
598,0,0,0,0,0,71,7,0,3067,4,53312.0,0.4687428561380062,53312.0,0,1,0,1,1,12,5,5,7,0,32,0,0,278
599,0,0,0,0,0,67,6,0,3135,2,58275.0,0.5899652753171285,29137.5,1,4,0,2,6,23,7,7,7,0,48,0,1,615
600,0,1,0,1,0,54,5,0,3417,2,57107.0,0.3620485250391484,57107.0,0,2,3,4,7,23,7,4,7,2,44,1,1,416
601,0,0,0,0,0,66,6,0,3218,2,26150.0,0.2647377425918989,8716.666666666666,2,0,0,0,1,5,3,1,7,2,61,0,1,28
602,1,0,0,0,0,36,3,0,2785,2,83033.0,0.8142885162302638,41516.5,1,3,1,4,1,26,7,7,5,0,82,0,0,1761
603,0,0,0,0,0,55,5,0,3190,4,56320.0,0.3570590808518192,56320.0,0,1,0,4,3,21,7,5,4,2,11,0,1,702
604,0,0,0,0,0,70,7,0,3354,2,81795.0,0.7191780821917808,81795.0,0,1,0,7,1,23,7,4,2,1,74,0,0,1382
605,0,0,0,0,0,53,5,0,3268,4,58086.0,0.3682552160930179,58086.0,0,0,0,3,2,23,7,7,7,0,80,0,1,792
606,0,0,0,0,0,34,3,0,2791,2,34176.0,0.33515739923506915,17088.0,1,2,0,0,4,11,4,3,6,2,12,0,0,89
607,0,0,0,0,0,64,6,0,3131,3,46692.0,0.4727011348795772,46692.0,0,3,0,1,3,15,5,6,6,0,37,0,1,397
608,0,0,0,0,0,57,5,0,3051,4,54111.0,0.3430544020591759,54111.0,0,4,0,2,2,15,6,5,5,2,97,0,1,388
609,0,0,0,0,0,50,5,0,3349,2,56721.0,0.35960135165120805,28360.5,1,1,0,1,5,15,5,4,6,2,64,0,1,296
610,0,0,0,0,0,55,5,0,3434,4,36947.0,0.2342376040524177,18473.5,1,1,0,0,4,11,4,3,7,2,49,0,1,146
611,0,0,0,0,0,49,4,0,3104,0,23559.0,0.14507041386232505,11779.5,1,1,0,0,3,9,3,3,7,0,87,0,0,79
612,0,0,0,1,0,47,4,0,2779,2,65106.0,0.4009064206851112,65106.0,0,1,1,3,3,27,7,7,6,2,55,0,1,973
613,0,0,0,1,0,71,7,0,3273,3,67381.0,0.5924437723108306,67381.0,0,1,1,2,4,17,7,2,7,2,67,0,1,957
614,0,0,0,0,0,49,4,0,3374,2,71128.0,0.437988386484972,35564.0,1,0,0,7,3,27,7,2,7,2,80,0,0,1615
615,0,0,0,0,0,35,3,0,3405,2,67430.0,0.6612729234088457,67430.0,0,3,0,5,1,29,7,7,6,2,6,0,0,1364
616,0,0,0,0,0,44,4,0,3033,2,60199.0,0.3706903452649987,30099.5,1,2,0,0,1,4,3,0,4,2,49,0,2,18
617,0,0,0,0,0,56,5,0,2947,4,7144.0,0.04529172715918673,7144.0,0,2,0,1,0,25,1,7,0,0,92,0,2,416
618,0,0,0,0,0,47,4,0,3200,0,37284.0,0.2295855219000351,18642.0,1,1,0,0,1,4,3,0,6,2,46,0,1,23
619,0,0,0,0,0,39,3,0,3100,2,69520.0,0.6817691477885652,69520.0,0,1,0,6,1,21,5,7,5,0,95,0,0,1455
620,0,0,0,0,0,37,3,0,3412,2,29760.0,0.2918505442777287,14880.0,1,2,0,1,4,12,4,3,7,2,87,0,0,165
621,0,0,0,0,0,34,3,0,3431,2,68655.0,0.6732862606649015,68655.0,0,2,0,5,1,21,7,4,3,2,95,0,0,1538
622,0,0,0,0,0,71,7,0,3240,2,71107.0,0.6252044243585911,71107.0,0,1,0,6,2,28,7,7,4,2,61,0,1,1327
623,0,0,0,0,0,39,3,0,2909,2,76630.0,0.7514955379033049,76630.0,0,1,0,7,1,25,7,3,1,2,93,0,0,1003
624,0,0,0,0,0,43,4,0,3015,2,68274.0,0.42041417021250393,34137.0,1,0,0,2,2,13,5,4,3,2,83,0,1,305
625,1,0,0,0,0,60,6,0,2780,2,76081.0,0.7702299118215779,76081.0,0,3,1,5,1,14,4,4,2,1,85,0,0,1033
626,0,0,0,0,0,62,6,0,3200,4,38201.0,0.3867398280976341,38201.0,0,3,0,1,4,15,5,5,7,0,19,0,1,268
627,0,0,1,0,0,44,4,0,2774,3,43783.0,0.26960473407759994,21891.5,1,1,1,1,6,22,7,7,7,2,22,0,0,629
628,0,0,0,1,1,74,7,0,2969,3,83790.0,0.7367190110257267,83790.0,0,1,2,7,1,25,6,7,3,1,81,0,0,1615
629,0,0,0,1,1,68,6,0,3161,2,93404.0,0.9456047460441196,46702.0,1,1,2,4,3,17,7,3,5,2,97,0,2,1616
630,0,0,0,0,0,31,3,0,3321,0,20193.0,0.19802883200941454,20193.0,0,3,0,1,1,7,4,1,4,2,18,0,0,82
631,0,0,0,0,0,27,3,0,2838,2,34824.0,0.3415122094733745,34824.0,0,2,0,0,1,4,2,1,6,2,65,0,0,23
632,0,0,0,0,0,39,3,0,2945,2,36075.0,0.3537805236834363,18037.5,1,3,0,0,1,7,4,2,6,2,54,0,0,119
633,1,0,0,0,1,76,7,0,3325,4,82800.0,0.7280144899502348,82800.0,0,2,3,6,1,26,7,7,3,2,23,1,0,1315
634,1,0,0,0,0,65,6,0,3262,0,77297.0,0.7825404699474574,77297.0,0,0,1,7,1,22,7,5,4,2,84,0,0,789
635,0,0,0,0,0,43,4,0,2930,2,48526.0,0.2988109386257135,24263.0,1,2,0,1,1,8,4,2,3,2,32,0,0,135
636,0,0,0,0,0,63,6,0,2956,2,71232.0,0.7211395365317838,71232.0,0,3,0,2,2,25,7,7,7,0,91,0,1,917
637,0,0,0,0,0,64,6,0,3029,2,66886.0,0.6771414398088624,66886.0,0,3,0,1,2,17,7,7,5,0,28,0,1,599
638,0,0,0,0,0,70,7,0,3351,4,77610.0,0.682381697645383,77610.0,0,1,0,7,2,17,4,4,7,1,70,0,1,1680
639,0,0,0,0,0,64,6,0,2790,2,67267.0,0.680998613037448,67267.0,0,1,0,2,1,11,5,3,2,2,0,0,1,251
640,0,0,0,0,0,51,5,0,3039,4,60491.0,0.3835025010619211,60491.0,0,1,0,7,4,28,7,6,5,1,81,0,1,1028
641,1,1,0,1,0,45,4,0,3257,4,61996.0,0.3817558206124497,61996.0,0,1,4,4,3,21,7,6,5,2,27,1,1,1230
642,0,0,0,0,0,42,4,0,3105,0,45889.0,0.2825729539338781,45889.0,0,2,0,0,1,5,3,1,6,2,42,0,1,46
643,0,0,0,0,0,57,5,0,2974,3,69882.0,0.4430398204560872,69882.0,0,2,0,7,1,20,7,3,1,2,94,0,0,1478
644,0,0,0,0,0,46,4,0,3176,2,30992.0,0.19084096381090784,15496.0,1,0,0,0,1,5,3,1,7,2,83,0,0,43
645,0,0,0,0,0,47,4,0,3134,2,84196.0,0.5184578532854671,84196.0,0,2,0,4,1,20,7,7,3,0,56,0,1,1237
646,0,0,0,0,0,39,3,0,2988,2,28359.0,0.27811120917917037,14179.5,1,3,0,0,1,4,2,1,7,2,35,0,0,16
647,0,0,0,1,0,70,7,0,2743,2,69142.0,0.6079272688905693,69142.0,0,0,1,1,3,19,7,7,5,0,50,0,1,535
648,0,0,0,0,0,52,5,0,3011,2,22070.0,0.1399199913778347,11035.0,1,3,0,2,2,8,2,2,6,0,11,0,0,67
649,0,0,0,0,0,47,4,0,3020,4,45503.0,0.280196062735149,22751.5,1,1,0,1,1,9,4,3,5,2,54,0,0,170
650,0,0,0,0,0,53,5,0,3289,3,41021.0,0.2600660610018195,20510.5,1,3,1,0,2,7,3,2,6,2,12,1,0,64
651,0,0,0,0,0,39,3,0,2768,4,23536.0,0.23081298421104246,11768.0,1,1,0,0,1,4,3,0,3,2,53,0,0,10
652,0,0,0,0,0,58,5,0,3430,3,79143.0,0.5017529622843666,79143.0,0,1,0,7,1,29,7,6,3,2,2,0,0,1693
653,0,0,0,0,0,52,5,0,3249,2,19656.0,0.12461564796206247,9828.0,1,3,0,1,3,9,3,2,7,2,94,0,0,84
654,0,0,0,1,0,41,4,0,2898,2,56981.0,0.35087470827663075,56981.0,0,0,1,3,1,19,7,2,6,2,91,0,0,1241
655,0,0,0,0,0,36,3,0,3275,3,42386.0,0.4156712758654506,21193.0,1,3,0,0,1,7,3,3,7,0,43,0,0,100
656,0,0,0,0,0,44,4,0,3351,4,72159.0,0.44433702593028196,72159.0,0,1,0,6,1,21,7,4,2,2,62,0,0,1401
657,0,0,0,0,0,36,3,0,3021,3,19485.0,0.1910856134157105,6495.0,2,2,0,0,1,4,2,1,7,2,80,0,0,10
658,0,0,0,0,0,67,6,0,3253,3,52750.0,0.5340312015955131,52750.0,0,1,0,7,6,27,7,5,4,2,72,0,1,860
659,0,0,0,0,0,45,4,0,3382,4,69389.0,0.4272800605922523,69389.0,0,1,0,2,1,22,7,7,4,2,17,0,1,797
660,0,0,0,0,0,56,5,0,3376,2,37758.0,0.23937920409806446,18879.0,1,3,0,0,2,6,3,1,7,2,49,0,1,40
661,0,0,0,0,0,63,6,0,3289,4,62859.0,0.6363728398311348,62859.0,0,0,0,4,4,23,6,7,6,0,37,0,1,1307
662,0,0,0,0,0,71,7,0,3088,2,49090.0,0.4316211511069689,49090.0,0,2,0,2,3,21,7,7,7,2,45,0,1,688
663,0,0,0,0,0,68,6,1,3346,2,38998.0,0.3948085080534942,19499.0,1,1,0,0,3,8,3,2,7,2,92,0,1,54
664,0,0,0,1,1,75,7,0,2805,4,81574.0,0.717234951729474,81574.0,0,3,2,5,1,18,7,4,1,2,89,0,0,1798
665,0,0,0,0,0,52,5,0,2780,4,38853.0,0.24632131513380207,19426.5,1,1,0,0,2,7,3,2,7,2,90,0,1,45
666,0,0,0,0,0,66,6,0,3408,2,63943.0,0.6473470544762445,63943.0,0,1,0,4,1,17,6,6,5,0,50,0,1,1106
667,1,0,0,0,0,67,6,0,3134,0,72635.0,0.7353432479220872,72635.0,0,1,1,7,1,21,6,6,3,1,54,0,0,981
668,0,0,0,0,0,61,6,0,3254,2,36443.0,0.3689421626491997,18221.5,1,1,0,1,4,11,3,3,7,0,9,0,1,138
669,0,0,0,0,0,65,6,0,3102,2,62187.0,0.6295696366563066,62187.0,0,1,0,7,1,18,5,4,3,1,49,0,0,1283
670,0,0,0,0,0,35,3,0,3007,2,29236.0,0.2867117779739139,14618.0,1,2,0,0,2,9,3,4,7,0,30,0,0,99
671,0,0,0,0,0,52,5,0,3073,0,15315.0,0.09709445708887804,15315.0,0,1,0,0,2,8,4,2,5,2,27,0,0,64
672,0,0,0,0,0,33,3,0,2874,2,64449.0,0.6320388349514563,32224.5,1,2,0,3,4,24,7,5,4,2,70,0,0,805
673,0,0,0,0,0,44,4,0,3118,2,22775.0,0.1402427384742329,11387.5,1,3,0,0,1,4,2,1,7,2,40,0,0,15
674,0,0,0,0,0,34,3,0,2805,2,27938.0,0.2739825438854565,13969.0,1,2,0,0,1,6,4,1,3,2,31,0,0,29
675,0,0,0,0,0,52,5,0,3053,2,13260.0,0.08406611172043897,6630.0,1,1,0,0,4,10,3,3,7,0,48,0,1,49
676,0,0,0,0,0,34,3,0,2785,2,20518.0,0.20121604393449052,10259.0,1,2,0,1,1,5,2,1,5,2,58,0,0,25
677,1,0,0,0,1,29,3,0,3300,2,79244.0,0.7771305285868393,79244.0,0,2,3,7,1,22,7,4,1,1,58,1,0,1216
678,0,0,0,0,0,59,5,0,3266,3,64191.0,0.4069598625525413,64191.0,0,2,0,3,3,24,7,5,3,2,30,0,1,825
679,0,0,0,1,0,62,6,0,2875,3,98777.0,1.0,98777.0,0,2,1,6,0,19,7,4,1,2,23,0,0,2008
680,0,0,0,0,0,64,6,0,3388,0,26490.0,0.268179839436306,26490.0,0,3,0,1,2,11,5,3,6,2,92,0,0,210
681,0,0,1,0,0,55,5,0,3235,4,77766.0,0.493023019913398,77766.0,0,1,2,7,2,34,7,7,6,0,97,1,1,1529
682,0,0,0,0,0,56,5,0,3203,3,43456.0,0.2755035407936196,43456.0,0,2,0,1,3,17,7,5,5,2,0,0,1,393
683,0,0,0,0,0,35,3,0,3101,3,61787.0,0.605933117583603,61787.0,0,0,0,4,1,19,6,7,5,0,71,0,0,1319
684,0,0,0,1,1,75,7,0,3219,3,77632.0,0.6825751314470607,77632.0,0,3,3,2,1,13,6,4,2,2,73,1,0,2252
685,0,0,0,0,0,66,6,0,2900,2,34633.0,0.35061805885985603,11544.333333333334,2,3,0,0,1,4,2,1,6,2,31,0,1,15
687,0,0,1,0,0,73,7,0,3403,3,49912.0,0.43884854133328643,49912.0,0,3,2,5,4,26,7,7,7,0,5,1,1,874
688,0,0,0,0,0,47,4,0,3167,4,74165.0,0.4566894708646096,74165.0,0,0,0,4,1,20,7,5,2,2,9,0,0,1293
689,0,0,0,0,0,45,4,0,2998,2,55375.0,0.34098536303010524,55375.0,0,3,0,1,1,9,6,1,2,2,3,0,1,162
690,0,0,0,0,0,51,5,0,3113,4,60585.0,0.38409844484033145,30292.5,1,1,1,4,7,30,7,7,5,2,17,1,1,736
691,0,0,0,0,0,27,3,0,2855,2,71163.0,0.6978817299205649,71163.0,0,2,0,7,1,24,7,3,1,2,30,0,0,960
692,1,0,0,0,0,52,5,0,3146,4,67536.0,0.42816658530554796,67536.0,0,1,1,5,3,30,7,7,7,0,45,0,1,1829
693,0,1,0,1,0,54,5,0,3084,2,56534.0,0.35841580392181727,56534.0,0,3,3,4,4,25,7,7,7,0,35,1,1,815
694,0,0,0,0,0,53,5,0,2897,2,14045.0,0.0890428762529084,7022.5,1,1,0,0,1,5,3,1,7,2,24,0,0,20
695,0,0,0,0,0,71,7,0,3126,4,67680.0,0.5950727135245397,67680.0,0,4,0,3,1,19,7,7,5,2,8,0,1,606
696,0,0,0,0,0,71,7,0,3211,2,40689.0,0.3577558162027186,40689.0,0,3,0,1,7,20,5,7,7,0,69,0,1,444
697,0,0,0,0,0,43,4,0,3197,2,60474.0,0.3723837263003627,60474.0,0,2,0,2,7,31,7,7,7,2,25,0,1,1180
698,0,0,0,0,0,62,6,0,2877,3,17144.0,0.17356267147210383,8572.0,1,3,0,0,5,12,4,3,7,2,96,0,1,47
699,0,0,0,0,0,44,4,0,3044,0,25804.0,0.15889456086011441,12902.0,1,1,0,0,2,7,3,2,7,2,34,0,0,55
700,0,0,0,0,0,51,5,0,3271,2,91700.0,0.5813621753215877,91700.0,0,2,1,6,1,20,5,7,3,0,58,1,0,1968
701,0,0,0,0,0,70,7,0,3127,0,64831.0,0.5700230362072907,32415.5,1,2,0,3,7,22,5,6,6,0,51,0,1,1120
702,0,0,0,0,0,50,5,0,2822,4,34578.0,0.21921855287099085,11526.0,2,3,0,0,1,4,2,1,6,2,1,0,1,8
703,0,0,0,0,0,45,4,0,3424,2,42014.0,0.2587116757082951,21007.0,1,1,1,1,6,20,6,7,7,0,56,1,0,436
704,0,0,0,0,0,51,5,0,3284,2,58350.0,0.36992893053451087,58350.0,0,2,0,3,4,27,7,7,6,2,5,0,1,1001
705,0,0,0,0,0,47,4,0,2808,4,36663.0,0.2257615596347223,18331.5,1,1,0,1,1,6,3,1,2,2,40,0,0,35
706,0,0,0,0,0,43,4,0,2996,2,34350.0,0.2115186856900066,17175.0,1,3,0,0,1,5,3,1,7,2,81,0,0,48
707,0,0,0,0,0,56,5,0,3108,4,78420.0,0.4971692670525508,78420.0,0,2,0,7,1,22,7,3,1,1,75,0,0,1453
708,0,0,0,0,0,52,5,0,3215,2,33986.0,0.2154653750324916,16993.0,1,0,0,0,1,5,3,1,7,2,43,0,0,44
709,0,0,0,0,0,44,4,0,2791,0,52195.0,0.32140372051207844,17398.333333333332,2,2,0,0,1,4,2,1,7,2,2,0,1,17
710,0,0,0,0,0,67,6,0,2958,2,67225.0,0.6805734128390212,67225.0,0,1,0,2,3,23,7,7,5,2,4,0,1,868
711,0,0,1,0,0,79,7,0,3256,4,48948.0,0.4303726238415953,48948.0,0,0,2,7,2,24,5,7,6,1,53,1,0,902
712,1,1,0,1,1,68,6,0,2843,2,85683.0,0.8674387762333337,85683.0,0,0,5,4,1,17,7,2,1,2,6,1,0,1789
713,0,0,0,0,0,45,4,0,2750,0,31878.0,0.19629672961938952,31878.0,0,2,0,0,1,6,4,1,3,2,7,0,1,70
714,0,0,0,0,0,48,4,0,2779,0,49669.0,0.3058492459836081,24834.5,1,3,0,1,2,14,6,5,6,2,97,0,0,326
715,0,0,0,0,0,40,4,0,2870,2,19444.0,0.11973127582406079,9722.0,1,3,1,1,3,10,2,4,7,0,8,1,0,54
716,0,0,0,0,0,47,4,0,3149,2,22280.0,0.13719465261057778,11140.0,1,3,0,0,1,4,2,1,7,2,85,0,0,13
717,0,0,0,0,0,50,5,0,3421,2,38988.0,0.2471771918368382,19494.0,1,1,0,1,7,19,6,5,7,2,90,0,2,348
718,0,0,0,0,0,54,5,0,3177,3,63841.0,0.40474092295207725,63841.0,0,0,0,3,1,22,7,7,6,0,64,0,1,908
719,0,0,0,0,1,55,5,0,2877,2,76982.0,0.4880525952083584,76982.0,0,0,2,3,1,16,4,7,4,0,19,1,0,1062
720,0,0,0,0,0,57,5,0,3318,2,59754.0,0.37883004824608674,59754.0,0,1,1,2,3,16,6,5,5,2,96,1,1,475
721,1,1,1,0,1,32,3,0,3202,3,91172.0,0.8941061096400902,91172.0,0,2,5,3,0,14,7,4,3,2,94,1,0,1092
722,0,0,1,0,0,32,3,0,3199,0,51250.0,0.5025988035696773,25625.0,1,2,1,5,5,24,4,7,7,0,28,0,0,710
723,0,0,0,0,0,56,5,0,3376,2,37758.0,0.23937920409806446,18879.0,1,3,0,0,2,6,3,1,7,2,49,0,1,40
724,0,0,0,0,0,64,6,0,3157,4,80995.0,0.8199783350375087,80995.0,0,4,0,7,1,22,4,7,4,1,83,0,1,1482
725,0,0,0,0,0,58,5,0,3429,2,61839.0,0.39204858843742274,61839.0,0,2,0,7,1,17,4,4,7,1,20,0,0,1895
726,0,0,0,0,0,70,7,0,3424,2,53700.0,0.4721543250039566,53700.0,0,2,0,5,4,22,7,5,5,2,94,0,1,694
727,0,0,0,0,0,60,6,0,3265,2,75072.0,0.7600149832450874,75072.0,0,3,0,4,2,19,7,5,3,2,83,0,1,1073
728,0,0,0,0,0,43,4,0,3104,2,72063.0,0.4437458820052095,72063.0,0,1,0,2,2,21,7,5,2,2,3,0,1,758
729,0,0,0,0,0,56,5,0,2918,2,48877.0,0.3098717452910932,48877.0,0,0,0,0,1,8,4,3,7,2,27,0,1,144
731,0,0,0,0,0,67,6,0,3028,2,72906.0,0.7380868015833646,72906.0,0,2,0,4,1,17,7,3,1,2,79,0,0,1151
732,0,0,0,1,0,67,6,0,3136,3,70638.0,0.7151259908683195,70638.0,0,0,1,5,1,20,7,4,3,2,69,0,0,1334
733,0,0,0,0,0,51,5,0,2778,4,32892.0,0.2085296038241839,16446.0,1,3,0,0,2,8,3,3,7,0,78,0,0,46
734,0,0,1,0,0,51,5,0,2978,2,73691.0,0.4671882231365662,73691.0,0,1,1,2,2,18,7,6,2,2,58,0,1,1179
735,0,0,0,0,0,54,5,0,2832,3,29543.0,0.18729752176145764,9847.666666666666,2,1,0,1,2,8,2,3,7,0,47,0,0,63
736,0,0,0,0,0,66,6,0,3396,2,54450.0,0.5512416858175486,27225.0,1,3,0,2,7,31,7,7,7,0,0,0,1,684
737,0,0,0,0,0,46,4,0,2875,4,42473.0,0.261538082600048,21236.5,1,2,0,1,3,10,4,2,5,2,72,0,1,144
738,0,0,0,0,0,44,4,0,3075,0,38702.0,0.23831721029329359,19351.0,1,3,0,0,2,9,4,3,6,2,71,0,0,109
739,0,0,0,0,0,50,5,0,3229,1,14188.0,0.08994947157538372,14188.0,0,1,0,0,1,7,4,2,6,2,40,0,0,75
740,0,0,1,0,0,33,3,0,2825,2,21474.0,0.21059135039717564,10737.0,1,2,2,1,2,8,2,3,7,0,0,1,0,91
741,0,0,0,0,0,66,6,0,2743,4,35340.0,0.3577755955333732,17670.0,1,4,0,0,2,7,3,2,5,2,1,0,1,45
742,0,0,1,0,0,53,5,0,3013,2,40590.0,0.25733359537953376,20295.0,1,4,1,4,5,15,3,3,6,1,30,0,1,258
743,0,0,0,0,0,56,5,0,2764,2,44794.0,0.28398622989482225,44794.0,0,1,0,0,1,6,3,2,6,2,99,0,1,65
744,0,0,0,0,0,40,4,0,2876,0,57937.0,0.3567615165304778,57937.0,0,1,0,4,3,20,7,4,3,2,56,0,1,683
745,0,0,0,0,0,74,7,0,3310,4,61467.0,0.5404452494416797,61467.0,0,1,0,2,3,20,7,5,5,2,69,0,2,594
746,0,0,0,0,0,71,7,0,2942,4,78939.0,0.6940668577558162,78939.0,0,1,0,5,1,20,6,7,3,0,57,0,0,1507
747,0,0,0,0,0,57,5,0,3239,0,71488.0,0.4532215833085023,71488.0,0,3,0,4,2,16,7,3,1,2,87,0,0,559
748,0,0,0,0,0,54,5,0,3436,4,36778.0,0.23316617321676503,18389.0,1,1,0,0,3,9,3,3,7,0,63,0,1,77
749,0,0,0,0,0,57,5,0,3206,4,62745.0,0.3977924720889097,62745.0,0,1,0,7,3,29,7,7,5,2,89,0,1,1117
750,0,0,0,0,0,53,5,0,2842,4,62187.0,0.394254848383027,62187.0,0,4,0,2,3,21,7,6,4,2,38,0,1,636
751,0,0,0,0,0,26,3,0,3340,0,7500.0,0.07355104442483083,7500.0,0,1,1,1,3,10,3,3,7,0,24,1,0,122
752,0,0,0,0,0,58,5,0,3234,4,45759.0,0.2901041633646732,22879.5,1,1,0,0,2,7,3,2,7,2,13,0,1,68
753,1,0,0,1,1,49,4,0,3006,2,89694.0,0.5523131584943072,44847.0,1,0,3,3,3,14,4,4,5,0,22,0,1,1472
754,1,0,1,0,0,65,6,0,3343,0,82347.0,0.8336657319011511,82347.0,0,1,2,7,1,25,7,7,3,2,38,0,0,1853
755,0,0,0,0,0,69,6,0,3277,2,40464.0,0.4096500197414378,40464.0,0,2,0,2,6,24,7,7,7,0,78,0,1,630
756,0,0,0,0,0,36,3,0,2876,4,34320.0,0.3365695792880259,17160.0,1,3,0,0,1,4,2,1,7,2,66,0,0,17
757,0,0,0,0,0,62,6,0,3375,2,63381.0,0.6416574708687245,63381.0,0,3,0,5,4,26,7,4,2,2,78,0,1,1005
758,0,0,0,1,1,69,6,0,3380,2,70503.0,0.7137592759448049,70503.0,0,1,2,4,1,16,7,2,6,2,73,0,0,1727
759,0,0,0,0,0,47,4,0,2992,2,59481.0,0.36626908132539393,59481.0,0,3,0,3,2,16,7,3,2,2,47,0,1,461
761,0,0,0,0,0,55,5,0,2987,2,22574.0,0.14311526440250297,7524.666666666667,2,1,0,0,2,7,3,2,7,2,28,0,1,37
762,0,0,0,0,0,54,5,0,2815,4,50616.0,0.3208967051916847,50616.0,0,0,0,0,2,10,4,4,7,0,56,0,1,149
763,0,0,1,0,0,38,3,0,3314,3,31385.0,0.30778660390310875,15692.5,1,2,2,0,1,4,2,1,7,2,56,1,0,27
764,0,0,0,0,0,45,4,0,3253,2,54233.0,0.3339532134214302,54233.0,0,1,0,6,4,26,5,7,7,0,46,0,1,981
765,0,0,0,0,0,64,6,0,3434,2,68281.0,0.6912641606851797,68281.0,0,2,1,7,1,25,7,2,5,2,31,1,0,1655
766,0,0,0,1,0,53,5,0,2857,2,65747.0,0.4168246340334616,65747.0,0,1,1,1,4,19,6,7,6,0,96,0,1,460
767,0,0,0,0,0,57,5,0,3014,2,47009.0,0.2980289476520449,47009.0,0,3,0,2,4,17,7,3,4,2,89,0,1,448
768,0,0,0,0,0,53,5,0,2970,2,72460.0,0.4593838955703626,72460.0,0,1,0,5,1,16,7,3,1,2,56,0,0,1047
769,0,0,0,0,0,31,3,0,3009,4,68682.0,0.6735510444248308,68682.0,0,3,0,7,1,24,7,4,2,2,56,0,0,1598
770,0,0,0,1,1,40,4,0,3103,3,75777.0,0.4666157626064521,75777.0,0,2,3,6,1,21,7,3,1,2,12,1,0,1438
771,0,0,0,1,0,61,6,0,3364,4,63342.0,0.6412626421130425,63342.0,0,3,2,3,3,19,5,7,6,0,48,1,1,1101
772,0,0,0,0,0,50,5,0,2835,2,65685.0,0.41643156473280796,65685.0,0,1,0,2,1,21,7,7,5,0,54,0,1,769
773,0,0,0,0,0,51,5,0,3072,3,39763.0,0.25209055809500863,19881.5,1,2,1,1,2,10,2,5,7,0,9,1,0,167
774,0,0,0,0,0,48,4,0,3314,2,56715.0,0.34923674698424234,56715.0,0,3,0,3,1,15,4,7,4,0,52,0,0,1020
775,0,0,0,0,0,77,7,0,3273,3,62847.0,0.5525788242741836,62847.0,0,3,0,6,1,14,4,3,2,1,45,0,0,1612
776,0,0,1,0,0,51,5,0,3278,3,35178.0,0.22302244932892926,17589.0,1,1,2,1,1,5,2,1,7,2,10,1,0,59
777,0,0,0,0,0,61,6,0,3250,4,64325.0,0.6512143515190784,64325.0,0,0,0,3,5,23,5,7,7,0,41,0,1,1307
778,0,0,0,0,0,55,5,0,3265,0,67309.0,0.42672744447896127,33654.5,1,3,0,6,7,39,7,7,7,0,76,0,1,1082
779,0,0,0,0,1,48,4,0,3388,2,83145.0,0.5119860588557671,83145.0,0,3,2,7,1,26,7,5,2,2,14,1,0,1833
780,0,0,1,0,0,49,4,0,3272,4,32644.0,0.20101356552153057,16322.0,1,1,1,1,4,18,6,7,7,0,38,0,0,413
781,0,0,0,0,0,62,6,0,2813,0,92556.0,0.9370197515615983,92556.0,0,3,0,5,0,21,7,3,0,2,32,0,0,1263
782,0,0,0,0,0,47,4,0,3423,3,46098.0,0.2838599235207547,23049.0,1,2,0,2,4,11,2,3,7,0,86,0,1,120
783,0,0,0,0,1,31,3,0,2879,3,90638.0,0.8888692752770423,90638.0,0,2,1,4,1,18,7,3,1,2,29,0,0,2525
784,0,0,0,0,0,77,7,0,3013,2,69755.0,0.6133170380009496,69755.0,0,1,0,6,1,22,7,3,1,2,23,0,0,894
